Region,LAWASiteID,LAWAWellName,Latitude,Longitude,Chloride,Dissolved reactive phosphorus,E. coli,Electrical conductivity,Nitrate nitrogen
Canterbury,LAWA-102500,L36/0089,-43.56353732,172.210854,11.7675,0.00216,1.0526315789473684,17.942500000000003,8.1975
Canterbury,LAWA-102501,L36/0121,-43.71466514,172.106624,17.389473684210525,0.005241666666666666,1.1111111111111112,28.068421052631578,11.226315789473684
Canterbury,LAWA-102502,L36/0319,-43.66034097,172.0846084,10.41,0.0041818181818181815,1.6,18.91,5.42
Canterbury,LAWA-102503,L36/0322,-43.61623698,172.2481189,12.677777777777777,0.0033,2.9444444444444446,21.105555555555554,8.983333333333333
Canterbury,LAWA-102504,L36/0323,-43.71973559,172.0140135,1.4,0.006890909090909092,25.25,7.340000000000001,0.25695
Canterbury,LAWA-102505,L36/0393,-43.64697371,171.8713963,3.0736842105263156,0.0156375,303.10526315789474,10.742105263157894,2.0726315789473686
Canterbury,LAWA-102506,L36/0527,-43.78575577,172.1545923,3.5681818181818183,0.002925,6.363636363636363,10.85,1.6045454545454545
Canterbury,LAWA-102507,L36/0584,-43.56516589,172.0641655,12.388235294117646,0.004426666666666666,1.0,22.607843137254903,10.996078431372547
Canterbury,LAWA-102508,L36/0925,-43.70824823,171.8677006,11.63529411764706,0.00558,1.0,21.694117647058825,7.164705882352941
Canterbury,LAWA-102509,L36/0933,-43.80532001,171.8666709,13.205263157894738,0.008223076923076923,1.0,20.789473684210527,8.968421052631578
Canterbury,LAWA-102510,L36/0948,-43.79758569,171.7866702,7.158695652173913,0.0051875,1.0,22.26521739130435,5.3326086956521745
Canterbury,LAWA-102511,L36/1131,-43.6336249,171.9584492,7.942105263157895,0.008255555555555556,1.0526315789473684,14.531578947368422,4.673684210526315
Canterbury,LAWA-102512,L36/1242,-43.73538548,171.9200307,17.284000000000002,0.0035875,1.0208333333333333,30.394000000000002,12.655999999999999
Canterbury,LAWA-102513,L36/1309,-43.74851187,171.7938729,7.561538461538461,0.0071428571428571435,1.0,26.392307692307693,7.269230769230769
Canterbury,LAWA-102514,L36/1313,-43.63417428,171.8937817,4.171428571428571,0.0044083333333333335,115.23809523809524,12.847619047619048,2.8476190476190473
Canterbury,LAWA-102515,L36/1543,-43.58553049,172.1665097,11.673913043478262,0.003416666666666667,1.0,20.90434782608696,8.356521739130434
Canterbury,LAWA-102516,L36/2094,-43.56529516,172.1891928,8.829411764705881,0.0027363636363636366,1.0,16.329411764705885,6.264705882352941
Canterbury,LAWA-102517,L36/2122,-43.63975112,172.0280769,8.093333333333334,0.004083333333333334,1.0,15.093333333333334,4.56
Canterbury,LAWA-102518,L37/0020,-43.92942398,171.9542084,14.027777777777779,0.0077909090909090905,2.26,20.88888888888889,8.824074074074074
Canterbury,LAWA-102519,L37/0197,-43.91313351,171.8407222,17.69,0.0027083333333333334,1.0,30.522727272727273,9.783333333333333
Canterbury,LAWA-102520,L37/0254,-43.8607142,171.9809572,16.142105263157895,0.006536363636363637,1.0,23.642105263157895,10.552631578947368
Canterbury,LAWA-102521,L37/0309,-43.95823831,171.8980002,33.94827586206897,0.0021666666666666666,1.490566037735849,42.58965517241379,15.958620689655174
Canterbury,LAWA-102522,L37/0349,-43.87029877,171.9435815,21.07358490566038,0.004707692307692308,1.0,26.943396226415093,13.80566037735849
Canterbury,LAWA-102523,L37/0403,-43.88176082,171.769751,5.7700000000000005,0.003241666666666667,1.0,21.869999999999997,7.065
